ORDER	LATENCY	ABS
4916	3589	20602151
4917	3384	20605535
4918	3275	20608810
4919	3391	20612201
4920	3374	20615575
4921	3332	20618907
4922	3418	20622325
4923	4557	20626882
4924	3375	20630257
4925	3310	20633567
4926	3451	20637018
4927	3326	20640344
4928	3540	20643884
4929	3374	20647258
4930	3392	20650650
4931	4248	20654898
4932	3393	20658291
4933	3319	20661610
4934	3364	20664974
4935	3510	20668484
4936	3470	20671954
4937	3688	20675642
4938	3426	20679068
4939	3965	20683033
4940	3632	20686665
4941	3379	20690044
4942	3271	20693315
4943	3370	20696685
4944	3362	20700047
4945	3362	20703409
4946	3381	20706790
4947	3374	20710164
4948	3363	20713527
4949	3269	20716796
4950	3504	20720300
4951	3371	20723671
4952	3310	20726981
4953	3378	20730359
4954	3324	20733683
4955	3311	20736994
4956	3606	20740600
4957	3405	20744005
4958	3353	20747358
4959	3305	20750663
4960	3438	20754101
4961	3494	20757595
4962	3567	20761162
4963	3418	20764580
4964	3404	20767984
4965	3433	20771417
4966	3316	20774733
4967	3339	20778072
4968	3313	20781385
4969	5679	20787064
4970	3376	20790440
4971	3474	20793914
4972	3825	20797739
4973	3429	20801168
4974	3379	20804547
4975	3601	20808148
4976	3358	20811506
4977	3486	20814992
4978	3422	20818414
4979	3395	20821809
4980	3419	20825228
4981	3346	20828574
4982	3687	20832261
4983	3518	20835779
4984	3378	20839157
4985	3499	20842656
4986	3378	20846034
4987	3308	20849342
4988	3417	20852759
4989	3394	20856153
4990	3498	20859651
4991	3559	20863210
4992	3346	20866556
4993	3399	20869955
4994	3330	20873285
4995	3538	20876823
4996	3401	20880224
4997	3461	20883685
4998	3372	20887057
4999	3416	20890473
5000	3269	20893742
5001	3324	20897066
5002	3494	20900560
5003	3390	20903950
5004	3289	20907239
5005	3363	20910602
5006	3294	20913896
5007	3297	20917193
5008	3407	20920600
5009	3328	20923928
5010	3401	20927329
5011	3555	20930884
5012	3366	20934250
5013	3455	20937705
5014	3637	20941342
5015	3457	20944799
5016	3388	20948187
5017	3463	20951650
5018	3478	20955128
5019	3441	20958569
5020	3432	20962001
5021	3356	20965357
5022	3667	20969024
5023	3564	20972588
5024	3422	20976010
5025	3554	20979564
5026	3446	20983010
5027	3350	20986360
5028	3399	20989759
5029	3382	20993141
5030	3451	20996592
5031	3473	21000065
5032	3413	21003478
5033	3442	21006920
5034	3474	21010394
5035	3341	21013735
5036	3514	21017249
5037	3551	21020800
5038	3452	21024252
5039	3437	21027689
5040	3409	21031098
5041	3449	21034547
5042	3378	21037925
5043	3440	21041365
5044	3460	21044825
5045	3687	21048512
5046	3500	21052012
5047	3513	21055525
5048	3441	21058966
5049	3392	21062358
5050	3470	21065828
5051	3413	21069241
5052	5608	21074849
5053	3538	21078387
5054	3626	21082013
5055	3398	21085411
5056	3546	21088957
5057	3325	21092282
5058	3437	21095719
5059	3370	21099089
5060	3360	21102449
5061	3292	21105741
5062	3322	21109063
5063	3620	21112683
5064	3369	21116052
5065	3391	21119443
5066	3352	21122795
5067	3298	21126093
5068	3435	21129528
5069	3372	21132900
5070	3643	21136543
5071	3448	21139991
5072	3417	21143408
5073	3483	21146891
5074	3391	21150282
5075	3398	21153680
5076	3425	21157105
5077	3456	21160561
5078	3516	21164077
5079	3299	21167376
5080	3349	21170725
5081	3285	21174010
5082	3333	21177343
5083	3403	21180746
5084	3356	21184102
5085	3361	21187463
5086	3341	21190804
5087	3303	21194107
5088	3355	21197462
5089	3443	21200905
5090	3436	21204341
5091	3341	21207682
5092	3340	21211022
5093	3375	21214397
5094	3418	21217815
5095	3592	21221407
5096	3406	21224813
5097	3415	21228228
5098	3605	21231833
5099	3401	21235234
5100	3431	21238665
5101	3488	21242153
5102	3391	21245544
5103	3408	21248952
5104	3518	21252470
5105	3491	21255961
5106	3460	21259421
5107	3346	21262767
5108	3380	21266147
5109	3344	21269491
5110	3369	21272860
5111	3519	21276379
5112	3993	21280372
5113	3662	21284034
5114	3686	21287720
5115	3641	21291361
5116	3660	21295021
5117	3447	21298468
5118	3454	21301922
5119	3526	21305448
5120	3381	21308829
5121	3434	21312263
5122	3367	21315630
5123	3429	21319059
5124	3329	21322388
5125	3360	21325748
5126	3387	21329135
5127	3524	21332659
5128	3464	21336123
5129	3415	21339538
5130	3348	21342886
5131	3482	21346368
5132	3628	21349996
5133	3564	21353560
5134	3554	21357114
5135	3443	21360557
5136	3514	21364071
5137	3418	21367489
5138	3725	21371214
5139	3477	21374691
5140	3535	21378226
5141	3429	21381655
5142	3452	21385107
5143	3512	21388619
5144	3728	21392347
5145	3456	21395803
5146	3622	21399425
5147	3270	21402695
5148	3560	21406255
5149	3320	21409575
5150	3394	21412969
5151	3360	21416329
5152	3268	21419597
5153	3318	21422915
5154	5884	21428799
5155	21167	21449966
5156	3593	21453559
5157	3834	21457393
5158	3606	21460999
5159	3640	21464639
5160	3403	21468042
5161	3524	21471566
5162	3537	21475103
5163	3467	21478570
5164	3717	21482287
5165	3946	21486233
5166	3716	21489949
5167	4019	21493968
5168	3899	21497867
5169	3780	21501647
5170	3703	21505350
5171	3851	21509201
5172	3808	21513009
5173	3676	21516685
5174	4004	21520689
5175	3486	21524175
5176	3788	21527963
5177	5956	21533919
5178	3914	21537833
5179	3654	21541487
5180	3535	21545022
5181	3379	21548401
5182	3682	21552083
5183	3434	21555517
5184	3625	21559142
5185	3332	21562474
5186	3369	21565843
5187	3622	21569465
5188	3678	21573143
5189	3426	21576569
5190	4182	21580751
5191	3721	21584472
5192	3419	21587891
5193	3368	21591259
5194	3612	21594871
5195	3528	21598399
5196	3322	21601721
5197	3494	21605215
5198	3292	21608507
5199	3536	21612043
5200	3411	21615454
5201	3435	21618889
5202	3285	21622174
5203	3316	21625490
5204	3555	21629045
5205	3621	21632666
5206	4316	21636982
5207	3617	21640599
5208	3493	21644092
5209	3479	21647571
5210	3668	21651239
5211	3608	21654847
5212	3609	21658456
5213	3420	21661876
5214	3335	21665211
5215	3473	21668684
5216	3379	21672063
5217	3557	21675620
5218	3795	21679415
5219	3340	21682755
5220	3398	21686153
5221	3427	21689580
5222	3319	21692899
5223	3433	21696332
5224	3314	21699646
5225	3295	21702941
5226	3386	21706327
5227	3258	21709585
5228	3263	21712848
5229	3436	21716284
5230	3314	21719598
5231	3250	21722848
5232	3229	21726077
5233	3272	21729349
5234	3331	21732680
5235	3403	21736083
5236	3363	21739446
5237	3353	21742799
5238	3358	21746157
5239	4098	21750255
5240	3487	21753742
5241	3637	21757379
5242	3890	21761269
5243	3657	21764926
5244	3846	21768772
5245	3888	21772660
5246	3981	21776641
5247	3728	21780369
5248	3688	21784057
5249	3768	21787825
5250	3789	21791614
5251	4132	21795746
5252	3926	21799672
5253	4299	21803971
5254	4155	21808126
5255	4094	21812220
5256	3827	21816047
5257	3680	21819727
5258	3768	21823495
5259	3572	21827067
5260	3638	21830705
5261	3487	21834192
5262	3315	21837507
5263	3452	21840959
5264	3373	21844332
5265	3516	21847848
5266	3497	21851345
5267	3763	21855108
5268	3571	21858679
5269	3603	21862282
5270	3833	21866115
5271	4096	21870211
5272	3375	21873586
5273	3435	21877021
5274	3635	21880656
5275	3580	21884236
5276	3521	21887757
5277	3520	21891277
5278	3639	21894916
5279	3538	21898454
5280	3313	21901767
5281	3402	21905169
5282	3350	21908519
5283	3409	21911928
5284	3314	21915242
5285	3459	21918701
5286	3428	21922129
5287	3430	21925559
5288	3552	21929111
5289	3369	21932480
5290	3559	21936039
5291	3334	21939373
5292	3513	21942886
5293	3725	21946611
5294	3631	21950242
5295	3485	21953727
5296	3756	21957483
5297	3512	21960995
5298	3394	21964389
5299	3405	21967794
5300	3459	21971253
5301	3597	21974850
5302	3435	21978285
5303	3730	21982015
5304	3341	21985356
5305	3297	21988653
5306	3396	21992049
5307	3579	21995628
5308	3450	21999078
5309	3330	22002408
5310	3633	22006041
5311	3315	22009356
5312	3732	22013088
5313	3510	22016598
5314	3407	22020005
5315	3572	22023577
5316	3386	22026963
5317	3407	22030370
5318	3335	22033705
5319	3305	22037010
5320	3354	22040364
5321	3425	22043789
5322	3721	22047510
5323	3394	22050904
5324	3415	22054319
5325	3488	22057807
5326	3317	22061124
5327	3381	22064505
5328	3275	22067780
5329	3728	22071508
5330	3374	22074882
5331	3251	22078133
5332	3337	22081470
5333	3358	22084828
5334	3443	22088271
5335	3400	22091671
5336	3423	22095094
5337	3426	22098520
5338	3559	22102079
5339	3367	22105446
5340	3352	22108798
5341	3368	22112166
5342	3351	22115517
5343	3379	22118896
5344	3354	22122250
5345	3433	22125683
5346	3404	22129087
5347	3496	22132583
5348	3482	22136065
5349	3333	22139398
5350	3846	22143244
5351	3439	22146683
5352	3440	22150123
5353	3377	22153500
5354	3382	22156882
5355	3355	22160237
5356	3293	22163530
5357	3628	22167158
5358	3655	22170813
5359	3479	22174292
5360	3575	22177867
5361	3524	22181391
5362	3739	22185130
5363	3682	22188812
5364	3866	22192678
5365	3585	22196263
5366	3554	22199817
5367	3730	22203547
5368	3820	22207367
5369	7944	22215311
5370	3968	22219279
5371	4012	22223291
5372	4103	22227394
5373	3973	22231367
5374	3764	22235131
5375	11643	22246774
5376	16555	22263329
5377	4777	22268106
5378	4730	22272836
5379	4531	22277367
5380	6212	22283579
5381	4123	22287702
5382	3963	22291665
5383	3847	22295512
5384	3891	22299403
5385	3832	22303235
5386	4084	22307319
5387	4096	22311415
5388	4243	22315658
5389	4312	22319970
5390	3903	22323873
5391	3777	22327650
5392	3875	22331525
5393	3820	22335345
5394	3819	22339164
5395	3852	22343016
5396	4006	22347022
5397	4543	22351565
5398	4123	22355688
5399	4001	22359689
5400	4076	22363765
5401	4051	22367816
5402	3849	22371665
5403	3884	22375549
5404	3266	22378815
5405	3433	22382248
5406	3056	22385304
5407	3225	22388529
5408	3405	22391934
5409	3160	22395094
5410	3342	22398436
5411	3199	22401635
5412	3162	22404797
5413	3303	22408100
5414	3375	22411475
5415	3256	22414731
5416	3615	22418346
5417	3992	22422338
5418	3677	22426015
5419	3484	22429499
5420	3354	22432853
5421	5694	22438547
5422	3541	22442088
5423	12598	22454686
5424	3748	22458434
5425	3540	22461974
5426	3630	22465604
5427	3882	22469486
5428	3591	22473077
5429	3655	22476732
5430	3533	22480265
5431	3566	22483831
5432	3438	22487269
5433	3714	22490983
5434	4375	22495358
5435	5592	22500950
5436	3986	22504936
5437	3619	22508555
5438	3549	22512104
5439	3755	22515859
5440	3650	22519509
5441	11219	22530728
5442	4082	22534810
5443	3799	22538609
5444	3654	22542263
5445	3256	22545519
5446	3199	22548718
5447	3242	22551960
5448	3569	22555529
5449	3302	22558831
5450	3125	22561956
5451	3353	22565309
5452	3253	22568562
5453	3250	22571812
5454	3302	22575114
5455	3665	22578779
5456	3406	22582185
5457	3435	22585620
5458	3327	22588947
5459	3165	22592112
5460	3354	22595466
5461	3404	22598870
5462	3358	22602228
5463	3207	22605435
5464	3137	22608572
5465	3094	22611666
5466	2942	22614608
5467	3196	22617804
5468	3245	22621049
5469	3295	22624344
5470	3170	22627514
5471	3405	22630919
5472	3201	22634120
5473	3251	22637371
5474	3288	22640659
5475	3327	22643986
5476	3263	22647249
5477	3283	22650532
5478	3255	22653787
5479	3151	22656938
5480	3398	22660336
5481	3170	22663506
5482	3507	22667013
5483	3088	22670101
5484	3030	22673131
5485	3211	22676342
5486	3035	22679377
5487	3092	22682469
5488	3255	22685724
5489	3143	22688867
5490	3354	22692221
5491	3708	22695929
5492	3333	22699262
5493	3492	22702754
5494	3332	22706086
5495	3268	22709354
5496	3530	22712884
5497	3221	22716105
5498	3444	22719549
5499	6400	22725949
5500	4433	22730382
5501	3942	22734324
5502	5099	22739423
5503	4336	22743759
5504	3844	22747603
5505	4187	22751790
5506	3804	22755594
5507	3865	22759459
5508	3540	22762999
5509	3610	22766609
5510	3715	22770324
5511	3785	22774109
5512	3340	22777449
5513	3123	22780572
5514	2894	22783466
5515	3054	22786520
5516	2999	22789519
5517	3092	22792611
5518	2945	22795556
5519	3196	22798752
5520	2943	22801695
5521	2955	22804650
5522	2957	22807607
5523	3106	22810713
5524	3124	22813837
5525	2949	22816786
5526	2901	22819687
5527	2950	22822637
5528	2928	22825565
5529	3209	22828774
5530	3008	22831782
5531	2993	22834775
5532	2986	22837761
5533	3253	22841014
5534	3178	22844192
5535	3102	22847294
5536	3019	22850313
5537	3393	22853706
5538	2954	22856660
5539	3091	22859751
5540	3098	22862849
5541	3121	22865970
5542	3091	22869061
5543	3188	22872249
5544	3498	22875747
5545	3206	22878953
5546	3626	22882579
5547	3454	22886033
5548	4741	22890774
5549	5415	22896189
5550	5030	22901219
5551	4639	22905858
5552	3789	22909647
5553	3713	22913360
5554	3555	22916915
5555	3354	22920269
5556	3343	22923612
5557	3439	22927051
5558	3660	22930711
5559	3588	22934299
5560	3517	22937816
5561	3394	22941210
5562	3374	22944584
5563	3387	22947971
5564	3449	22951420
5565	3389	22954809
5566	3322	22958131
5567	3294	22961425
5568	4550	22965975
5569	3459	22969434
5570	3184	22972618
5571	3229	22975847
5572	3184	22979031
5573	3033	22982064
5574	3129	22985193
5575	3190	22988383
5576	3024	22991407
5577	2909	22994316
5578	3269	22997585
5579	3105	23000690
5580	3261	23003951
5581	3295	23007246
5582	3314	23010560
5583	2961	23013521
5584	3241	23016762
5585	3034	23019796
5586	3136	23022932
5587	3198	23026130
5588	3274	23029404
5589	3169	23032573
5590	2908	23035481
5591	2995	23038476
5592	3886	23042362
5593	3401	23045763
5594	3174	23048937
5595	3202	23052139
5596	3044	23055183
5597	3003	23058186
5598	3127	23061313
5599	2870	23064183
5600	3283	23067466
5601	3145	23070611
5602	3054	23073665
5603	3087	23076752
5604	2942	23079694
5605	2987	23082681
5606	3033	23085714
5607	3014	23088728
5608	3495	23092223
5609	3321	23095544
5610	3247	23098791
5611	3317	23102108
5612	3278	23105386
5613	3353	23108739
5614	2862	23111601
5615	3044	23114645
5616	3502	23118147
5617	3406	23121553
5618	3554	23125107
5619	3645	23128752
5620	3410	23132162
5621	3454	23135616
5622	3231	23138847
5623	3177	23142024
5624	3107	23145131
5625	3084	23148215
5626	3162	23151377
5627	4205	23155582
5628	4607	23160189
5629	3628	23163817
5630	3573	23167390
5631	3819	23171209
5632	4207	23175416
5633	4180	23179596
5634	4686	23184282
5635	4767	23189049
5636	4432	23193481
5637	4108	23197589
5638	3760	23201349
5639	3792	23205141
5640	3401	23208542
5641	3650	23212192
5642	3529	23215721
5643	3227	23218948
5644	3437	23222385
5645	3277	23225662
5646	3282	23228944
5647	3276	23232220
5648	3215	23235435
5649	3314	23238749
5650	3187	23241936
5651	3231	23245167
5652	3080	23248247
5653	3049	23251296
5654	3495	23254791
5655	3456	23258247
5656	3893	23262140
5657	3941	23266081
5658	3432	23269513
5659	3505	23273018
5660	3562	23276580
5661	3544	23280124
5662	3487	23283611
5663	3411	23287022
5664	3454	23290476
5665	3632	23294108
5666	3538	23297646
5667	3434	23301080
5668	3310	23304390
5669	3352	23307742
5670	3429	23311171
5671	3351	23314522
5672	3489	23318011
5673	3435	23321446
5674	3320	23324766
5675	3532	23328298
5676	3433	23331731
5677	3427	23335158
5678	3513	23338671
5679	3983	23342654
5680	3640	23346294
5681	3504	23349798
5682	3532	23353330
5683	3628	23356958
5684	3341	23360299
5685	3509	23363808
5686	3462	23367270
5687	3240	23370510
5688	3500	23374010
5689	3315	23377325
5690	3367	23380692
5691	3473	23384165
5692	3714	23387879
5693	3419	23391298
5694	3443	23394741
5695	3423	23398164
5696	3621	23401785
5697	3590	23405375
5698	3495	23408870
5699	3413	23412283
5700	3291	23415574
5701	3553	23419127
5702	3484	23422611
5703	3470	23426081
5704	3492	23429573
5705	3746	23433319
5706	3626	23436945
5707	3689	23440634
5708	3896	23444530
5709	3530	23448060
5710	3619	23451679
5711	3452	23455131
5712	3632	23458763
5713	3520	23462283
5714	3659	23465942
5715	4115	23470057
5716	3730	23473787
5717	3561	23477348
5718	3423	23480771
5719	3919	23484690
5720	3832	23488522
5721	3518	23492040
5722	3523	23495563
5723	3703	23499266
5724	3685	23502951
5725	3587	23506538
5726	3734	23510272
5727	4060	23514332
5728	3696	23518028
5729	3365	23521393
5730	3957	23525350
5731	3540	23528890
5732	3524	23532414
5733	3590	23536004
5734	3707	23539711
5735	3704	23543415
5736	3854	23547269
5737	3747	23551016
5738	3518	23554534
5739	3625	23558159
5740	3408	23561567
5741	3520	23565087
5742	4044	23569131
5743	3989	23573120
5744	3999	23577119
5745	3948	23581067
5746	3920	23584987
5747	3691	23588678
5748	3744	23592422
5749	3430	23595852
5750	3399	23599251
5751	3605	23602856
5752	3433	23606289
5753	3665	23609954
5754	3627	23613581
5755	3623	23617204
5756	4056	23621260
5757	3828	23625088
5758	3545	23628633
5759	3566	23632199
5760	3828	23636027
5761	3533	23639560
5762	3573	23643133
5763	3641	23646774
5764	3412	23650186
5765	3286	23653472
5766	3520	23656992
5767	3468	23660460
5768	3495	23663955
5769	3416	23667371
5770	3304	23670675
5771	3453	23674128
5772	3298	23677426
5773	3312	23680738
5774	3339	23684077
5775	3244	23687321
5776	3419	23690740
5777	3617	23694357
5778	3418	23697775
5779	4981	23702756
5780	3435	23706191
5781	3372	23709563
5782	3404	23712967
5783	3477	23716444
5784	3310	23719754
5785	3504	23723258
5786	3499	23726757
5787	3471	23730228
5788	3491	23733719
5789	3471	23737190
5790	3508	23740698
5791	3668	23744366
5792	3438	23747804
5793	3403	23751207
5794	3426	23754633
5795	3338	23757971
5796	3465	23761436
5797	3472	23764908
5798	3408	23768316
5799	3389	23771705
5800	3339	23775044
5801	3249	23778293
5802	3300	23781593
5803	3354	23784947
5804	3209	23788156
5805	3303	23791459
5806	3194	23794653
5807	3217	23797870
5808	3328	23801198
5809	3197	23804395
5810	3315	23807710
5811	3247	23810957
5812	3252	23814209
5813	3510	23817719
5814	3422	23821141
5815	3365	23824506
5816	3318	23827824
5817	3317	23831141
5818	3358	23834499
5819	3360	23837859
5820	3297	23841156
5821	3226	23844382
5822	3298	23847680
5823	3277	23850957
5824	3307	23854264
5825	3289	23857553
5826	3538	23861091
5827	3291	23864382
5828	3196	23867578
5829	3256	23870834
5830	3295	23874129
5831	3259	23877388
5832	3360	23880748
5833	3331	23884079
5834	3367	23887446
5835	3683	23891129
5836	3347	23894476
5837	3453	23897929
5838	3365	23901294
5839	3532	23904826
5840	3341	23908167
5841	3235	23911402
5842	3546	23914948
5843	3232	23918180
5844	3224	23921404
5845	3243	23924647
5846	3308	23927955
5847	3528	23931483
5848	3232	23934715
5849	3254	23937969
5850	3216	23941185
5851	3301	23944486
5852	3420	23947906
5853	3252	23951158
5854	3298	23954456
5855	3380	23957836
5856	3289	23961125
5857	3429	23964554
5858	3387	23967941
5859	3476	23971417
5860	3450	23974867
5861	3287	23978154
5862	3359	23981513
5863	4204	23985717
5864	3451	23989168
5865	3397	23992565
5866	3308	23995873
5867	3281	23999154
5868	3199	24002353
5869	3266	24005619
5870	3271	24008890
5871	3318	24012208
5872	3352	24015560
5873	3499	24019059
5874	3186	24022245
5875	3464	24025709
5876	3414	24029123
5877	3352	24032475
5878	3272	24035747
5879	3257	24039004
5880	3273	24042277
5881	3465	24045742
5882	3326	24049068
5883	3259	24052327
5884	3300	24055627
5885	3289	24058916
5886	3354	24062270
5887	3248	24065518
5888	3285	24068803
5889	3397	24072200
5890	3389	24075589
5891	3421	24079010
5892	3401	24082411
5893	3380	24085791
5894	3315	24089106
5895	3252	24092358
5896	3229	24095587
5897	3383	24098970
5898	4103	24103073
5899	3750	24106823
5900	3769	24110592
5901	3786	24114378
5902	3455	24117833
5903	3528	24121361
5904	3546	24124907
5905	3453	24128360
5906	3451	24131811
5907	3332	24135143
5908	3357	24138500
5909	3410	24141910
5910	3439	24145349
5911	3468	24148817
5912	3285	24152102
5913	3235	24155337
5914	3356	24158693
5915	3347	24162040
5916	3351	24165391
5917	3221	24168612
5918	3277	24171889
5919	3236	24175125
5920	3308	24178433
5921	3375	24181808
5922	3304	24185112
5923	3281	24188393
5924	3256	24191649
5925	3228	24194877
5926	3265	24198142
5927	3230	24201372
5928	3252	24204624
5929	3327	24207951
5930	3334	24211285
5931	3377	24214662
5932	3371	24218033
5933	3411	24221444
5934	3295	24224739
5935	3505	24228244
5936	3510	24231754
5937	3359	24235113
5938	3345	24238458
5939	3219	24241677
5940	3323	24245000
5941	3316	24248316
5942	3339	24251655
5943	3514	24255169
5944	3292	24258461
5945	3216	24261677
5946	3318	24264995
5947	3286	24268281
5948	3372	24271653
5949	3361	24275014
5950	3267	24278281
5951	3347	24281628
5952	3320	24284948
5953	3311	24288259
5954	3544	24291803
5955	3265	24295068
5956	3283	24298351
5957	3335	24301686
5958	3487	24305173
5959	3419	24308592
5960	3535	24312127
5961	3394	24315521
5962	3386	24318907
5963	3402	24322309
5964	3487	24325796
5965	3290	24329086
5966	3259	24332345
5967	3197	24335542
5968	3296	24338838
5969	3308	24342146
5970	3329	24345475
5971	3309	24348784
5972	3357	24352141
5973	3369	24355510
5974	3600	24359110
5975	3360	24362470
5976	3346	24365816
5977	3330	24369146
5978	3370	24372516
5979	3314	24375830
5980	3719	24379549
5981	3511	24383060
5982	3476	24386536
5983	3417	24389953
5984	3292	24393245
5985	3275	24396520
5986	3233	24399753
5987	3274	24403027
5988	3324	24406351
5989	3288	24409639
5990	3326	24412965
5991	3335	24416300
5992	3502	24419802
5993	3345	24423147
5994	3333	24426480
5995	3353	24429833
5996	5063	24434896
5997	3351	24438247
5998	3435	24441682
5999	3330	24445012
6000	3514	24448526
6001	3308	24451834
6002	3315	24455149
6003	3584	24458733
6004	3402	24462135
6005	3304	24465439
6006	3373	24468812
6007	3423	24472235
6008	3360	24475595
6009	3452	24479047
6010	3331	24482378
6011	3289	24485667
6012	3462	24489129
6013	3322	24492451
6014	3405	24495856
6015	3573	24499429
6016	3404	24502833
6017	3272	24506105
6018	3392	24509497
6019	3307	24512804
6020	3371	24516175
6021	3492	24519667
6022	3297	24522964
6023	3315	24526279
6024	3280	24529559
6025	3430	24532989
6026	3211	24536200
6027	3613	24539813
6028	3330	24543143
6029	3320	24546463
6030	3240	24549703
6031	3314	24553017
6032	3333	24556350
6033	3284	24559634
6034	3279	24562913
6035	3318	24566231
6036	3332	24569563
6037	3391	24572954
6038	3410	24576364
6039	3363	24579727
6040	3393	24583120
6041	3284	24586404
6042	3256	24589660
6043	3318	24592978
6044	3390	24596368
6045	3295	24599663
6046	3274	24602937
6047	3367	24606304
6048	3526	24609830
6049	3960	24613790
6050	3587	24617377
6051	3482	24620859
6052	3387	24624246
6053	3296	24627542
6054	3291	24630833
6055	3378	24634211
6056	3693	24637904
6057	3330	24641234
6058	3364	24644598
6059	3355	24647953
6060	3263	24651216
6061	3284	24654500
6062	3333	24657833
6063	3391	24661224
6064	3348	24664572
6065	3264	24667836
6066	3277	24671113
6067	3357	24674470
6068	3180	24677650
6069	3328	24680978
6070	3301	24684279
6071	3328	24687607
6072	3277	24690884
6073	3520	24694404
6074	3321	24697725
6075	3293	24701018
6076	3276	24704294
6077	3230	24707524
6078	3429	24710953
6079	3412	24714365
6080	3369	24717734
6081	3353	24721087
6082	3526	24724613
6083	3331	24727944
6084	3497	24731441
6085	3255	24734696
6086	3443	24738139
6087	3297	24741436
6088	3297	24744733
6089	3541	24748274
6090	3309	24751583
6091	3319	24754902
6092	3902	24758804
6093	3292	24762096
6094	3622	24765718
6095	3439	24769157
6096	4957	24774114
6097	3434	24777548
6098	3382	24780930
6099	3292	24784222
6100	3307	24787529
6101	3240	24790769
6102	3411	24794180
6103	3386	24797566
6104	3623	24801189
6105	3320	24804509
6106	3470	24807979
6107	3391	24811370
6108	3345	24814715
6109	3490	24818205
6110	3354	24821559
6111	3335	24824894
6112	3274	24828168
6113	3332	24831500
6114	3341	24834841
6115	3328	24838169
6116	3443	24841612
6117	3341	24844953
6118	3573	24848526
6119	3400	24851926
6120	3481	24855407
6121	3537	24858944
6122	3254	24862198
6123	3317	24865515
6124	3272	24868787
6125	3264	24872051
6126	3307	24875358
6127	3266	24878624
6128	3274	24881898
6129	3370	24885268
6130	3725	24888993
6131	3397	24892390
6132	3408	24895798
6133	3396	24899194
6134	3313	24902507
6135	3231	24905738
6136	3299	24909037
6137	3311	24912348
6138	3331	24915679
6139	3389	24919068
6140	3392	24922460
6141	3372	24925832
6142	3281	24929113
6143	3385	24932498
6144	3616	24936114
6145	3405	24939519
6146	3417	24942936
6147	3462	24946398
6148	3533	24949931
6149	3291	24953222
6150	3364	24956586
6151	3401	24959987
6152	3500	24963487
6153	3378	24966865
6154	3389	24970254
6155	3368	24973622
6156	3383	24977005
6157	3275	24980280
6158	3279	24983559
6159	3365	24986924
6160	3309	24990233
6161	3503	24993736
6162	3238	24996974
6163	3287	25000261
6164	3407	25003668
6165	3318	25006986
6166	3272	25010258
6167	3232	25013490
6168	3446	25016936
6169	3552	25020488
6170	3301	25023789
6171	3365	25027154
6172	3568	25030722
6173	3344	25034066
6174	3216	25037282
6175	3308	25040590
6176	3503	25044093
6177	3497	25047590
6178	3687	25051277
6179	3422	25054699
6180	3451	25058150
6181	3541	25061691
6182	3554	25065245
6183	3649	25068894
6184	3546	25072440
6185	3681	25076121
6186	3739	25079860
6187	3710	25083570
6188	3449	25087019
6189	3461	25090480
6190	3387	25093867
6191	3421	25097288
6192	3436	25100724
6193	3345	25104069
6194	3347	25107416
6195	3382	25110798
6196	3437	25114235
6197	3484	25117719
6198	3502	25121221
6199	3334	25124555
6200	3316	25127871
6201	3414	25131285
6202	3394	25134679
6203	3318	25137997
6204	3389	25141386
6205	3343	25144729
6206	3392	25148121
6207	3291	25151412
6208	3322	25154734
6209	3338	25158072
6210	3335	25161407
6211	3354	25164761
6212	4475	25169236
6213	3516	25172752
6214	3393	25176145
6215	3426	25179571
6216	3392	25182963
6217	3385	25186348
6218	3366	25189714
6219	3360	25193074
6220	3398	25196472
6221	3413	25199885
6222	3333	25203218
6223	3342	25206560
6224	3517	25210077
6225	3424	25213501
6226	3628	25217129
6227	3449	25220578
6228	3329	25223907
6229	3596	25227503
6230	3357	25230860
6231	3280	25234140
6232	3259	25237399
6233	3191	25240590
6234	3217	25243807
6235	3330	25247137
6236	3219	25250356
6237	3509	25253865
6238	3453	25257318
6239	3250	25260568
6240	3272	25263840
6241	3275	25267115
6242	3385	25270500
6243	3340	25273840
6244	3467	25277307
6245	3354	25280661
6246	3351	25284012
6247	3254	25287266
6248	3264	25290530
6249	3278	25293808
6250	3203	25297011
6251	3280	25300291
6252	3224	25303515
6253	3306	25306821
6254	3304	25310125
6255	3269	25313394
6256	3278	25316672
6257	3308	25319980
6258	3325	25323305
6259	3280	25326585
6260	3321	25329906
6261	3301	25333207
6262	3387	25336594
6263	3249	25339843
6264	3396	25343239
6265	3348	25346587
6266	3209	25349796
6267	3300	25353096
6268	3386	25356482
6269	3268	25359750
6270	3254	25363004
6271	3459	25366463
6272	3682	25370145
6273	3235	25373380
6274	3263	25376643
6275	3422	25380065
6276	3352	25383417
6277	3809	25387226
6278	3844	25391070
6279	3301	25394371
6280	3595	25397966
6281	3347	25401313
6282	3287	25404600
6283	3289	25407889
6284	3312	25411201
6285	3405	25414606
6286	3609	25418215
6287	3276	25421491
6288	3499	25424990
6289	3316	25428306
6290	3381	25431687
6291	3359	25435046
6292	3282	25438328
6293	3312	25441640
6294	3290	25444930
6295	3172	25448102
6296	3271	25451373
6297	3500	25454873
6298	3263	25458136
6299	3278	25461414
6300	3498	25464912
6301	3252	25468164
6302	3335	25471499
6303	3260	25474759
6304	3360	25478119
6305	3290	25481409
6306	3363	25484772
6307	3370	25488142
6308	3361	25491503
6309	3325	25494828
6310	3284	25498112
6311	3293	25501405
6312	3290	25504695
6313	3306	25508001
