ORDER	LATENCY	ABS
1460	8881	35259807
1461	7067	35266874
1462	5232	35272106
1463	6426	35278532
1464	10358	35288890
1465	8558	35297448
1466	7305	35304753
1467	7340	35312093
1468	11533	35323626
1469	9796	35333422
1470	8852	35342274
1471	9522	35351796
1472	7568	35359364
1473	6956	35366320
1474	5170	35371490
1475	3327	35374817
1476	5990	35380807
1477	4101	35384908
1478	5599	35390507
1479	5945	35396452
1480	4084	35400536
1481	5352	35405888
1482	4907	35410795
1483	9070	35419865
1484	7272	35427137
1485	5434	35432571
1486	5554	35438125
1487	4480	35442605
1488	11552	35454157
1489	12222	35466379
1490	10332	35476711
1491	8283	35484994
1492	6477	35491471
